date,open,high,low,close,volume,rsi_7
2016-08-11,27.129999,27.2325,26.9625,26.9825,109938000,71.3741960905943
2016-08-12,26.945,27.110001,26.945,27.045,74641600,72.6216505439034
2016-08-15,27.035,27.385,27.02,27.370001,103472800,78.34631764718415
2016-08-16,27.407499,27.557501,27.3025,27.344999,135177600,76.90312663724363
2016-08-17,27.275,27.342501,27.084999,27.305,101424000,74.34695743112862
2016-08-18,27.307501,27.4,27.254999,27.27,87938800,71.90699879225255
2016-08-19,27.192499,27.422501,27.09,27.34,101472400,73.90524617860903
2016-08-22,27.215,27.275,26.9625,27.127501,103280800,59.0336826053924
2016-08-23,27.147499,27.33,27.1325,27.2125,85030800,62.550361456638015
2016-08-24,27.1425,27.1875,26.92,27.0075,94700400,50.38118932905299
2016-08-25,26.8475,26.969999,26.67,26.8925,100344800,44.690821769653645
2016-08-26,26.852501,26.987499,26.577499,26.735001,111065200,37.85858335132711
2016-08-29,26.655001,26.860001,26.5725,26.705,99881200,36.61463014432618
2016-08-30,26.450001,26.625,26.375,26.5,99455600,29.014518490362548
2016-08-31,26.415001,26.6425,26.41,26.525,118649600,31.05075296521612
2016-09-01,26.535,26.700001,26.405001,26.682501,106806000,43.05657577303362
2016-09-02,26.924999,27.0,26.705,26.932501,107210000,56.941047121941665
2016-09-06,26.975,27.075001,26.877501,26.924999,107521600,56.45909541182874
2016-09-07,26.9575,27.190001,26.7675,27.09,169457200,64.22826184996745
2016-09-08,26.8125,26.817499,26.309999,26.379999,212008000,33.87978876093676
2016-09-09,26.16,26.43,25.782499,25.782499,186228000,23.143309688885637
2016-09-12,25.6625,26.43,25.6325,26.360001,181171200,43.377045909525144
2016-09-13,26.877501,27.1975,26.809999,26.987499,248704800,57.54553208310509
2016-09-14,27.182501,28.2575,27.15,27.942499,443554800,70.60534821275485
2016-09-15,28.465,28.932501,28.372499,28.8925,359934400,78.33867233165915
2016-09-16,28.780001,29.032499,28.51,28.73,319547600,74.4309170799028
2016-09-19,28.797501,29.045,28.3125,28.395,188092000,66.45768199542911
2016-09-20,28.262501,28.530001,28.127501,28.3925,138057200,66.39575735130491
2016-09-21,28.4625,28.497499,28.110001,28.387501,144012800,66.25174307152969
2016-09-22,28.5875,28.735001,28.5,28.655001,124296000,70.27660576127403
2016-09-23,28.605,28.6975,27.887501,28.1775,209924800,56.294747731804954
2016-09-26,27.91,28.3475,27.887501,28.219999,119477600,57.17937101962217
2016-09-27,28.25,28.295,28.084999,28.272499,98429600,58.39308847492452
2016-09-28,28.422501,28.66,28.3575,28.487499,118564400,63.35556566783559
2016-09-29,28.290001,28.450001,27.950001,28.045,143548000,49.25077269020626
2016-09-30,28.115,28.342501,27.950001,28.262501,145516400,54.99625336772833
2016-10-03,28.1775,28.262501,28.07,28.129999,86807200,50.90055978224908
2016-10-04,28.264999,28.577499,28.157499,28.25,118947200,54.48222202080315
2016-10-05,28.35,28.415001,28.172501,28.262501,85812400,54.88222428355455
2016-10-06,28.424999,28.584999,28.282499,28.4725,115117200,61.51105154560835
2016-10-07,28.577499,28.639999,28.377501,28.514999,97433600,62.801448485141506
2016-10-10,28.754999,29.1875,28.68,29.012501,144944000,74.48446271184142
2016-10-11,29.424999,29.672501,29.049999,29.075001,256164000,75.60730964033709
2016-10-12,29.3375,29.495001,29.1875,29.334999,150347200,79.90015566086385
2016-10-13,29.1975,29.360001,28.93,29.245001,140769600,74.59834240776036
2016-10-14,29.469999,29.5425,29.282499,29.407499,142608800,77.71350377688283
2016-10-17,29.3325,29.459999,29.195,29.387501,94499600,76.36882079266857
2016-10-18,29.545,29.5525,29.362499,29.3675,98214000,74.8574521882556
2016-10-19,29.3125,29.440001,28.450001,29.280001,80138400,67.98997303144498
2016-10-20,29.215,29.344999,29.0825,29.264999,96503200,66.76478533609378
2016-10-21,29.202499,29.227501,29.07,29.15,92770800,57.49849456443286
2016-10-24,29.275,29.434999,29.25,29.4125,94154800,68.96810751231556
2016-10-25,29.487499,29.59,29.327499,29.5625,192516000,73.69976056299602
2016-10-26,28.577499,28.924999,28.327499,28.897499,264536800,41.20420364874808
2016-10-27,28.8475,28.965,28.525,28.620001,138248000,33.92253993072106
2016-10-28,28.467501,28.8025,28.362499,28.43,151446800,29.726194528119336
2016-10-31,28.4125,28.557501,28.299999,28.385,105677600,28.743702595653247
2016-11-01,28.365,28.442499,27.6325,27.872499,175303200,19.972612858162506
2016-11-02,27.85,28.0875,27.807501,27.897499,113326800,21.3386556042163
2016-11-03,27.745001,27.865,27.387501,27.4575,107730400,15.80059632525601
2016-11-04,27.1325,27.5625,27.0275,27.209999,123348000,13.501104351290877
2016-11-07,27.52,27.627501,27.365,27.602501,130240000,31.850867329384698
2016-11-08,27.577499,27.93,27.424999,27.764999,97016800,38.18472946412007
2016-11-09,27.469999,27.83,27.012501,27.719999,236705600,37.07156215546003
2016-11-10,27.772499,27.772499,26.4575,26.9475,228538000,23.405947825954186
2016-11-11,26.780001,27.217501,26.637501,27.1075,136575600,29.670561171100275
2016-11-14,26.9275,26.952499,26.02,26.4275,204702000,21.10970628589004
2016-11-15,26.6425,26.92,26.540001,26.7775,129058000,32.759728526845265
2016-11-16,26.674999,27.557501,26.65,27.497499,235362000,50.35480147538918
2016-11-17,27.452499,27.5875,27.2075,27.487499,110528000,50.1421933602695
2016-11-18,27.43,27.635,27.415001,27.514999,113715600,50.808552009522614
2016-11-21,27.530001,27.997499,27.502501,27.932501,117058400,60.2244846247016
2016-11-22,27.987499,28.105,27.85,27.950001,103862000,60.59335137933828
2016-11-23,27.84,27.877501,27.5825,27.807501,109705600,55.687285735334385
2016-11-25,27.782499,27.967501,27.737499,27.9475,45903600,59.450434958267344
2016-11-28,27.8575,28.1175,27.8475,27.8925,108776000,57.22313217933683
2016-11-29,27.695,28.0075,27.5175,27.865,114115200,55.99929518375208
2016-11-30,27.9,28.049999,27.567499,27.629999,144649200,46.157430637869645
2016-12-01,27.592501,27.735001,27.2575,27.372499,148347600,37.68962387653298
2016-12-02,27.2925,27.522499,27.2125,27.475,106112000,42.58153491206875
2016-12-05,27.5,27.5075,27.0625,27.2775,137298000,36.193909238672624
2016-12-06,27.375,27.59,27.297501,27.487499,104782000,46.204525318617335
2016-12-07,27.315001,27.797501,27.290001,27.7575,119994800,56.452858892938444
2016-12-08,27.715,28.1075,27.65,28.030001,108273200,64.43140466204967
2016-12-09,28.077499,28.674999,28.077499,28.487499,137610400,73.82479027747492
2016-12-12,28.3225,28.75,28.122499,28.325001,105497600,66.5426182863642
2016-12-13,28.459999,28.98,28.4375,28.797501,174935200,74.93126221136419
2016-12-14,28.76,29.049999,28.745001,28.797501,136127200,74.93126221136419
2016-12-15,28.844999,29.182501,28.807501,28.955,186098000,77.49168858131294
2016-12-16,29.1175,29.125,28.9125,28.9925,177404400,78.11266202043349
2016-12-19,28.950001,29.344999,28.9375,29.16,111117600,80.86382088799624
2016-12-20,29.184999,29.375,29.17,29.237499,85700000,82.07971489339451
2016-12-21,29.200001,29.35,29.195,29.264999,95132800,82.53901094806834
2016-12-22,29.0875,29.127501,28.91,29.0725,104343600,68.25296898773955
2016-12-23,28.897499,29.129999,28.897499,29.129999,56998000,70.05889160833911
2016-12-27,29.129999,29.450001,29.122499,29.315001,73187600,75.32726189734392
2016-12-28,29.379999,29.504999,29.049999,29.190001,83623600,66.15175310674653
2016-12-29,29.112499,29.2775,29.1,29.182501,60158000,65.59247217325124
2016-12-30,29.1625,29.299999,28.8575,28.955,122345200,50.486926320441356
2017-01-03,28.950001,29.0825,28.690001,29.0375,115127600,54.88277036826452
2017-01-04,28.9625,29.127501,28.9375,29.004999,84472400,52.731085500906715
2017-01-05,28.98,29.215,28.952499,29.1525,88774400,60.856527906412644
2017-01-06,29.195,29.540001,29.1175,29.477501,127007600,72.85254414533443
2017-01-09,29.487499,29.8575,29.485001,29.747499,134247600,79.06952382192479
2017-01-10,29.692499,29.844999,29.575001,29.7775,97848400,79.67298035370754
2017-01-11,29.684999,29.9825,29.65,29.9375,110354400,82.76480060253968
2017-01-12,29.725,29.825001,29.5525,29.8125,108344800,72.68764532609295
2017-01-13,29.7775,29.905001,29.702499,29.76,104447600,68.59520713088973
2017-01-17,29.584999,30.059999,29.555,30.0,137759200,75.84759007676679
2017-01-18,30.0,30.125,29.9275,29.997499,94852000,75.63523717137616
2017-01-19,29.85,30.022499,29.842501,29.945,102389200,70.78208508033413
2017-01-20,30.112499,30.112499,29.932501,30.0,130391600,72.90688080747924
2017-01-23,30.0,30.202499,29.942499,30.02,88200800,73.71773877336888
2017-01-24,29.887501,30.025,29.875,29.9925,92844000,70.34065617399665
2017-01-25,30.105,30.525,30.07,30.469999,129510400,84.61666380736656
2017-01-26,30.4175,30.610001,30.4,30.485001,105350400,84.8833643279861
2017-01-27,30.535,30.5875,30.4,30.487499,82251600,84.93410524641959
2017-01-30,30.2325,30.407499,30.165001,30.407499,121510000,75.46918071207
2017-01-31,30.2875,30.3475,30.155001,30.3375,196804000,67.76081519204828
2017-02-01,31.7575,32.622501,31.752501,32.1875,447940000,92.23028332226643
2017-02-02,31.995001,32.3475,31.945,32.1325,134841600,89.86454551350468
2017-02-03,32.077499,32.297501,32.040001,32.27,98029200,90.57003409471798
2017-02-06,32.282501,32.625,32.224998,32.572498,107383600,91.9993790555255
2017-02-07,32.634998,33.022499,32.612499,32.8825,152735200,93.22683847455137
2017-02-08,32.837502,33.055,32.805,33.009998,92016400,93.69125940530269
2017-02-09,32.912498,33.112499,32.779999,33.105,113399600,94.0461499355898
2017-02-10,33.115002,33.235001,33.012501,33.029999,80262000,89.41343461495805
2017-02-13,33.27,33.455002,33.1875,33.322498,92141600,91.35175913894989
2017-02-14,33.3675,33.772499,33.3125,33.755001,132904800,93.42764673323003
2017-02-15,33.880001,34.067501,33.654999,33.877499,142492400,93.9106330902338
2017-02-16,33.9175,33.974998,33.709999,33.837502,90338400,91.35332224789033
2017-02-17,33.775002,33.9575,33.775002,33.93,88792800,91.94512790751276
2017-02-21,34.057499,34.1875,33.994999,34.174999,98028800,93.35131833952079
2017-02-22,34.107498,34.279999,34.0275,34.2775,83347600,93.87337469900145
2017-02-23,34.345001,34.369999,34.075001,34.1325,83152800,83.10400041863082
2017-02-24,33.977501,34.165001,33.82,34.165001,87106400,83.59611943754634
2017-02-27,34.285,34.360001,34.07,34.232498,81029600,84.67743456904658
2017-02-28,34.27,34.360001,34.174999,34.247501,93931600,84.93495782939222
2017-03-01,34.4725,35.037498,34.400002,34.947498,145658400,92.13252051299818
2017-03-02,35.0,35.07,34.689999,34.740002,104844000,79.06844603716468
2017-03-03,34.695,34.9575,34.647499,34.945,84432400,82.00887505127227
2017-03-06,34.842499,34.942501,34.650002,34.834999,87000000,75.37972884478995
2017-03-07,34.764999,34.994999,34.697498,34.880001,69785200,76.29432838491049
2017-03-08,34.737499,34.950001,34.705002,34.75,74828800,67.80520496964206
2017-03-09,34.685001,34.697498,34.262501,34.669998,88623600,62.78921576952254
2017-03-10,34.8125,34.84,34.66,34.785,78451200,66.89619758082544
2017-03-13,34.712502,34.857498,34.705002,34.799999,69686800,67.44296484708238
2017-03-14,34.825001,34.912498,34.709999,34.747501,61236400,63.181657276286955
2017-03-15,34.852501,35.1875,34.7575,35.115002,102767200,75.71385746185126
2017-03-16,35.18,35.255001,35.064999,35.172501,76928000,77.1345231960871
2017-03-17,35.25,35.25,34.9725,34.997501,175540000,63.86840194397967
2017-03-20,35.099998,35.375,35.057499,35.365002,86168000,74.57971729247855
2017-03-21,35.5275,35.700001,34.932499,34.959999,158119600,53.99806156273879
2017-03-22,34.962502,35.400002,34.939999,35.355,103440800,64.99123561478194
2017-03-23,35.314999,35.395,35.1525,35.23,81385200,59.72208580572485
2017-03-24,35.375,35.435001,35.087502,35.16,89582400,56.7178085400524
2017-03-27,34.8475,35.305,34.654999,35.220001,94300400,58.790840688581106
2017-03-28,35.227501,36.009998,35.154999,35.950001,133499200,75.46843057316167
2017-03-29,35.919998,36.122501,35.797501,36.029999,116760000,76.67529570693101
2017-03-30,36.047501,36.125,35.875,35.982498,84829200,74.14829710606183
2017-03-31,35.93,36.067501,35.752499,35.915001,78646800,70.30701075767664
2017-04-03,35.927502,36.029999,35.762501,35.924999,79942800,70.57048253092616
2017-04-04,35.8125,36.2225,35.7925,36.192501,79565600,76.95372801963094
2017-04-05,36.055,36.365002,35.952499,36.005001,110871600,65.36071716102398
2017-04-06,36.072498,36.130001,35.862499,35.915001,84596000,60.27565200002375
2017-04-07,35.932499,36.044998,35.817501,35.834999,66688800,55.77548919169177
2017-04-10,35.900002,35.970001,35.724998,35.7925,75733600,53.30882474564784
2017-04-11,35.735001,35.837502,35.014999,35.407501,121517600,36.32861083313441
2017-04-12,35.400002,35.537498,35.252499,35.450001,81400000,38.837632740798384
2017-04-13,35.477501,35.595001,35.262501,35.262501,71291600,32.288708907168015
2017-04-17,35.369999,35.470001,35.217499,35.4575,66328400,43.789166386434445
2017-04-18,35.352501,35.509998,35.2775,35.299999,58790000,37.74770151020939
2017-04-19,35.470001,35.5,35.112499,35.169998,69313600,33.32078826330836
2017-04-20,35.305,35.73,35.290001,35.610001,93278400,54.42578967532371
2017-04-21,35.610001,35.669998,35.462502,35.567501,69283600,52.5514024271336
2017-04-24,35.875,35.987499,35.794998,35.91,68537200,64.15717349308079
2017-04-25,35.977501,36.224998,35.967499,36.1325,75486000,69.76264244555313
2017-04-26,36.1175,36.150002,35.845001,35.919998,80164800,59.41004394892369
